primary_key,product_code,color_code,product_name,product_name_en,collection,price,price_can,vendant_edll,cost,cost_us,e_lab_us_price,e_lab_can_price,description,manufacturer,real_manufacturer,abbe,density,sphere_min,sphere_max,sphere_over_max,sphere_over_min,cyl_over_min,cyl_min,cyl_max,add_min,add_max,index_v,coating,photo,polar,prod_status,min_height,max_height,product_line,lens_category,tintable,optipoints_bonus,expressable,diameter,corridor,last_update,product_code_swiss,product_code_hko,product_code_gkb,maj_prix_mars2019,maj_prix_juillet2021,maj_prix_novembre2022,cost_gkb_backup,categorie_optipro
80675,A15LAST7TB7H,,"Promo duo 4K Thin Atorique +  1.5 Transitions Brown with AR+ETC (Corridor 7mm)","Promo duo 4K Thin Atorique +  1.5 Transitions Brown with AR+ETC (Corridor 7mm)","Entrepot HKO",174.00,174.00,435.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-6.00,6.00,6.00,-6.00,-4.50,-4.50,0.00,0.50,4.00,1.50,"Dream AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,7,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80676,A15LAST7TB9H,,"Promo duo 4K Thin Atorique +  1.5 Transitions Brown with AR+ETC (Corridor 9mm)","Promo duo 4K Thin Atorique +  1.5 Transitions Brown with AR+ETC (Corridor 9mm)","Entrepot HKO",174.00,174.00,435.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-6.00,6.00,6.00,-6.00,-4.50,-4.50,0.00,0.50,4.00,1.50,"Dream AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,9,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80677,A15LAST7TB11H,,"Promo duo 4K Thin Atorique +  1.5 Transitions Brown with AR+ETC (Corridor 11mm)","Promo duo 4K Thin Atorique +  1.5 Transitions Brown with AR+ETC (Corridor 11mm)","Entrepot HKO",174.00,174.00,435.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-6.00,6.00,6.00,-6.00,-4.50,-4.50,0.00,0.50,4.00,1.50,"Dream AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,11,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80678,A15LAST7TB5H,,"Promo duo 4K Thin Atorique +  1.5 Transitions Brown with HD AR (Corridor 5mm)","Promo duo 4K Thin Atorique +  1.5 Transitions Brown with HD AR (Corridor 5mm)","Entrepot HKO",186.00,186.00,465.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-6.00,6.00,6.00,-6.00,-4.50,-4.50,0.00,0.50,3.50,1.50,"HD AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,5,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80679,A15LAST7TB7H,,"Promo duo 4K Thin Atorique +  1.5 Transitions Brown with HD AR (Corridor 7mm)","Promo duo 4K Thin Atorique +  1.5 Transitions Brown with HD AR (Corridor 7mm)","Entrepot HKO",186.00,186.00,465.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-6.00,6.00,6.00,-6.00,-4.50,-4.50,0.00,0.50,3.50,1.50,"HD AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,7,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80680,A15LAST7TB9H,,"Promo duo 4K Thin Atorique +  1.5 Transitions Brown with HD AR (Corridor 9mm)","Promo duo 4K Thin Atorique +  1.5 Transitions Brown with HD AR (Corridor 9mm)","Entrepot HKO",186.00,186.00,465.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-6.00,6.00,6.00,-6.00,-4.50,-4.50,0.00,0.50,3.50,1.50,"HD AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,9,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80681,A15LAST7TB11H,,"Promo duo 4K Thin Atorique +  1.5 Transitions Brown with HD AR (Corridor 11mm)","Promo duo 4K Thin Atorique +  1.5 Transitions Brown with HD AR (Corridor 11mm)","Entrepot HKO",186.00,186.00,465.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-6.00,6.00,6.00,-6.00,-4.50,-4.50,0.00,0.50,3.50,1.50,"HD AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,11,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80698,A15LAST7TG5H,,"Promo duo 4K Thin Atorique +  1.5 Transitions Grey with AR+ETC (Corridor 5mm)","Promo duo 4K Thin Atorique +  1.5 Transitions Grey with AR+ETC (Corridor 5mm)","Entrepot HKO",174.00,174.00,435.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-6.00,6.00,6.00,-6.00,-4.50,-4.50,0.00,0.50,4.00,1.50,"Dream AR",Grey,None,active,13,30.00,directlens,"prog ff",no,0,0,110,5,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80699,A15LAST7TG7H,,"Promo duo 4K Thin Atorique +  1.5 Transitions Grey with AR+ETC (Corridor 7mm)","Promo duo 4K Thin Atorique +  1.5 Transitions Grey with AR+ETC (Corridor 7mm)","Entrepot HKO",174.00,174.00,435.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-6.00,6.00,6.00,-6.00,-4.50,-4.50,0.00,0.50,4.00,1.50,"Dream AR",Grey,None,active,13,30.00,directlens,"prog ff",no,0,0,110,7,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80700,A15LAST7TG9H,,"Promo duo 4K Thin Atorique +  1.5 Transitions Grey with AR+ETC (Corridor 9mm)","Promo duo 4K Thin Atorique +  1.5 Transitions Grey with AR+ETC (Corridor 9mm)","Entrepot HKO",174.00,174.00,435.00,0.00,66.90,0.00,0.00,,HKO,HKO,0,0.00,-6.00,6.00,6.00,-6.00,-4.50,-4.50,0.00,0.50,4.00,1.50,"Dream AR",Grey,None,active,13,30.00,directlens,"prog ff",no,0,0,110,9,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80701,A15LAST7TG11H,,"Promo duo 4K Thin Atorique +  1.5 Transitions Grey with AR+ETC (Corridor 11mm)","Promo duo 4K Thin Atorique +  1.5 Transitions Grey with AR+ETC (Corridor 11mm)","Entrepot HKO",174.00,174.00,435.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-6.00,6.00,6.00,-6.00,-4.50,-4.50,0.00,0.50,4.00,1.50,"Dream AR",Grey,None,active,13,30.00,directlens,"prog ff",no,0,0,110,11,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80702,A15LAST7TG5H,,"Promo duo 4K Thin Atorique +  1.5 Transitions Grey with HD AR (Corridor 5mm)","Promo duo 4K Thin Atorique +  1.5 Transitions Grey with HD AR (Corridor 5mm)","Entrepot HKO",186.00,186.00,465.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-6.00,6.00,6.00,-6.00,-4.50,-4.50,0.00,0.50,3.50,1.50,"HD AR",Grey,None,active,13,30.00,directlens,"prog ff",no,0,0,110,5,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80703,A15LAST7TG7H,,"Promo duo 4K Thin Atorique +  1.5 Transitions Grey with HD AR (Corridor 7mm)","Promo duo 4K Thin Atorique +  1.5 Transitions Grey with HD AR (Corridor 7mm)","Entrepot HKO",186.00,186.00,465.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-6.00,6.00,6.00,-6.00,-4.50,-4.50,0.00,0.50,3.50,1.50,"HD AR",Grey,None,active,13,30.00,directlens,"prog ff",no,0,0,110,7,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80704,A15LAST7TG9H,,"Promo duo 4K Thin Atorique +  1.5 Transitions Grey with HD AR (Corridor 9mm)","Promo duo 4K Thin Atorique +  1.5 Transitions Grey with HD AR (Corridor 9mm)","Entrepot HKO",186.00,186.00,465.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-6.00,6.00,6.00,-6.00,-4.50,-4.50,0.00,0.50,3.50,1.50,"HD AR",Grey,None,active,13,30.00,directlens,"prog ff",no,0,0,110,9,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80705,A15LAST7TG11H,,"Promo duo 4K Thin Atorique +  1.5 Transitions Grey with HD AR (Corridor 11mm)","Promo duo 4K Thin Atorique +  1.5 Transitions Grey with HD AR (Corridor 11mm)","Entrepot HKO",186.00,186.00,465.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-6.00,6.00,6.00,-6.00,-4.50,-4.50,0.00,0.50,3.50,1.50,"HD AR",Grey,None,active,13,30.00,directlens,"prog ff",no,0,0,110,11,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80758,ARELAST7TB5H,,"Promo duo 4K Thin Atorique +  1.59 Transitions Brown with AR+ETC (Corridor 5mm)","Promo duo 4K Thin Atorique +  1.59 Transitions Brown with AR+ETC (Corridor 5mm)","Entrepot HKO",202.00,202.00,505.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,8.00,8.00,-9.00,-4.50,-4.50,0.00,0.50,4.00,1.59,"Dream AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,5,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80759,ARELAST7TB7H,,"Promo duo 4K Thin Atorique +  1.59 Transitions Brown with AR+ETC (Corridor 7mm)","Promo duo 4K Thin Atorique +  1.59 Transitions Brown with AR+ETC (Corridor 7mm)","Entrepot HKO",202.00,202.00,505.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,8.00,8.00,-9.00,-4.50,-4.50,0.00,0.50,4.00,1.59,"Dream AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,7,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80760,ARELAST7TB9H,,"Promo duo 4K Thin Atorique +  1.59 Transitions Brown with AR+ETC (Corridor 9mm)","Promo duo 4K Thin Atorique +  1.59 Transitions Brown with AR+ETC (Corridor 9mm)","Entrepot HKO",202.00,202.00,505.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,8.00,8.00,-9.00,-4.50,-4.50,0.00,0.50,4.00,1.59,"Dream AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,9,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80761,ARELAST7TB11H,,"Promo duo 4K Thin Atorique +  1.59 Transitions Brown with AR+ETC (Corridor 11mm)","Promo duo 4K Thin Atorique +  1.59 Transitions Brown with AR+ETC (Corridor 11mm)","Entrepot HKO",202.00,202.00,505.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,8.00,8.00,-9.00,-4.50,-4.50,0.00,0.50,4.00,1.59,"Dream AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,11,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80762,ARELAST7TB5H,,"Promo duo 4K Thin Atorique +  1.59 Transitions Brown with HD AR (Corridor 5mm)","Promo duo 4K Thin Atorique +  1.59 Transitions Brown with HD AR (Corridor 5mm)","Entrepot HKO",214.00,214.00,535.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,8.00,8.00,-9.00,-4.50,-4.50,0.00,0.50,3.50,1.59,"HD AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,5,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80763,ARELAST7TB7H,,"Promo duo 4K Thin Atorique +  1.59 Transitions Brown with HD AR (Corridor 7mm)","Promo duo 4K Thin Atorique +  1.59 Transitions Brown with HD AR (Corridor 7mm)","Entrepot HKO",214.00,214.00,535.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,8.00,8.00,-9.00,-4.50,-4.50,0.00,0.50,3.50,1.59,"HD AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,7,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80764,ARELAST7TB9H,,"Promo duo 4K Thin Atorique +  1.59 Transitions Brown with HD AR (Corridor 9mm)","Promo duo 4K Thin Atorique +  1.59 Transitions Brown with HD AR (Corridor 9mm)","Entrepot HKO",214.00,214.00,535.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,8.00,8.00,-9.00,-4.50,-4.50,0.00,0.50,3.50,1.59,"HD AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,9,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80765,ARELAST7TB11H,,"Promo duo 4K Thin Atorique +  1.59 Transitions Brown with HD AR(Corridor 11mm)","Promo duo 4K Thin Atorique +  1.59 Transitions Brown with HD AR(Corridor 11mm)","Entrepot HKO",214.00,214.00,535.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,8.00,8.00,-9.00,-4.50,-4.50,0.00,0.50,3.50,1.59,"HD AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,11,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80770,ARELAST7TG5H,,"Promo duo 4K Thin Atorique +  1.59 Transitions Grey with AR+ETC (Corridor 5mm)","Promo duo 4K Thin Atorique +  1.59 Transitions Grey with AR+ETC (Corridor 5mm)","Entrepot HKO",202.00,202.00,505.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,8.00,8.00,-9.00,-4.50,-4.50,0.00,0.50,4.00,1.59,"Dream AR",Grey,None,active,13,30.00,directlens,"prog ff",no,0,0,110,5,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80771,ARELAST7TG7H,,"Promo duo 4K Thin Atorique +  1.59 Transitions Grey with AR+ETC (Corridor 7mm)","Promo duo 4K Thin Atorique +  1.59 Transitions Grey with AR+ETC (Corridor 7mm)","Entrepot HKO",202.00,202.00,505.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,8.00,8.00,-9.00,-4.50,-4.50,0.00,0.50,4.00,1.59,"Dream AR",Grey,None,active,13,30.00,directlens,"prog ff",no,0,0,110,7,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80772,ARELAST7TG9H,,"Promo duo 4K Thin Atorique +  1.59 Transitions Grey with AR+ETC (Corridor 9mm)","Promo duo 4K Thin Atorique +  1.59 Transitions Grey with AR+ETC (Corridor 9mm)","Entrepot HKO",202.00,202.00,505.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,8.00,8.00,-9.00,-4.50,-4.50,0.00,0.50,4.00,1.59,"Dream AR",Grey,None,active,13,30.00,directlens,"prog ff",no,0,0,110,9,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80773,ARELAST7TG11H,,"Promo duo 4K Thin Atorique +  1.59 Transitions Grey with AR+ETC (Corridor 11mm)","Promo duo 4K Thin Atorique +  1.59 Transitions Grey with AR+ETC (Corridor 11mm)","Entrepot HKO",202.00,202.00,505.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,8.00,8.00,-9.00,-4.50,-4.50,0.00,0.50,4.00,1.59,"Dream AR",Grey,None,active,13,30.00,directlens,"prog ff",no,0,0,110,11,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80774,ARELAST7TG5H,,"Promo duo 4K Thin Atorique +  1.59 Transitions Grey with HD AR (Corridor 5mm)","Promo duo 4K Thin Atorique +  1.59 Transitions Grey with HD AR (Corridor 5mm)","Entrepot HKO",214.00,214.00,535.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,8.00,8.00,-9.00,-4.50,-4.50,0.00,0.50,3.50,1.59,"HD AR",Grey,None,active,13,30.00,directlens,"prog ff",no,0,0,110,5,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80775,ARELAST7TG7H,,"Promo duo 4K Thin Atorique +  1.59 Transitions Grey with HD AR (Corridor 7mm)","Promo duo 4K Thin Atorique +  1.59 Transitions Grey with HD AR (Corridor 7mm)","Entrepot HKO",214.00,214.00,535.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,8.00,8.00,-9.00,-4.50,-4.50,0.00,0.50,3.50,1.59,"HD AR",Grey,None,active,13,30.00,directlens,"prog ff",no,0,0,110,7,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80776,ARELAST7TG9H,,"Promo duo 4K Thin Atorique +  1.59 Transitions Grey with HD AR (Corridor 9mm)","Promo duo 4K Thin Atorique +  1.59 Transitions Grey with HD AR (Corridor 9mm)","Entrepot HKO",214.00,214.00,535.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,8.00,8.00,-9.00,-4.50,-4.50,0.00,0.50,3.50,1.59,"HD AR",Grey,None,active,13,30.00,directlens,"prog ff",no,0,0,110,9,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80777,ARELAST7TG11H,,"Promo duo 4K Thin Atorique +  1.59 Transitions Grey with HD AR (Corridor 11mm)","Promo duo 4K Thin Atorique +  1.59 Transitions Grey with HD AR (Corridor 11mm)","Entrepot HKO",214.00,214.00,535.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,8.00,8.00,-9.00,-4.50,-4.50,0.00,0.50,3.50,1.59,"HD AR",Grey,None,active,13,30.00,directlens,"prog ff",no,0,0,110,11,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80818,A16LAST7TB5H,,"Promo duo 4K Thin Atorique +  1.60 Transitions Brown with AR+ETC (Corridor 5mm)","Promo duo 4K Thin Atorique +  1.60 Transitions Brown with AR+ETC (Corridor 5mm)","Entrepot HKO",210.00,210.00,525.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,11.00,11.00,-9.00,-4.50,-4.50,0.00,0.50,4.00,1.60,"Dream AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,5,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80819,A16LAST7TB7H,,"Promo duo 4K Thin Atorique +  1.60 Transitions Brown with AR+ETC (Corridor 7mm)","Promo duo 4K Thin Atorique +  1.60 Transitions Brown with AR+ETC (Corridor 7mm)","Entrepot HKO",210.00,210.00,525.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,11.00,11.00,-9.00,-4.50,-4.50,0.00,0.50,4.00,1.60,"Dream AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,7,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80820,A16LAST7TB9H,,"Promo duo 4K Thin Atorique +  1.60 Transitions Brown with AR+ETC (Corridor 9mm)","Promo duo 4K Thin Atorique +  1.60 Transitions Brown with AR+ETC (Corridor 9mm)","Entrepot HKO",210.00,210.00,525.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,11.00,11.00,-9.00,-4.50,-4.50,0.00,0.50,4.00,1.60,"Dream AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,9,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80821,A16LAST7TB11H,,"Promo duo 4K Thin Atorique +  1.60 Transitions Brown with AR+ETC (Corridor 11mm)","Promo duo 4K Thin Atorique +  1.60 Transitions Brown with AR+ETC (Corridor 11mm)","Entrepot HKO",210.00,210.00,525.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,11.00,11.00,-9.00,-4.50,-4.50,0.00,0.50,4.00,1.60,"Dream AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,11,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80822,A16LAST7TB5H,,"Promo duo 4K Thin Atorique +  1.60 Transitions Brown with HD AR (Corridor 5mm)","Promo duo 4K Thin Atorique +  1.60 Transitions Brown with HD AR (Corridor 5mm)","Entrepot HKO",222.00,222.00,555.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,11.00,11.00,-9.00,-4.50,-4.50,0.00,0.50,3.50,1.60,"HD AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,5,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80823,A16LAST7TB7H,,"Promo duo 4K Thin Atorique +  1.60 Transitions Brown with HD AR (Corridor 7mm)","Promo duo 4K Thin Atorique +  1.60 Transitions Brown with HD AR (Corridor 7mm)","Entrepot HKO",222.00,222.00,555.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,11.00,11.00,-9.00,-4.50,-4.50,0.00,0.50,3.50,1.60,"HD AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,7,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80824,A16LAST7TB9H,,"Promo duo 4K Thin Atorique +  1.60 Transitions Brown with HD AR (Corridor 9mm)","Promo duo 4K Thin Atorique +  1.60 Transitions Brown with HD AR (Corridor 9mm)","Entrepot HKO",222.00,222.00,555.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,11.00,11.00,-9.00,-4.50,-4.50,0.00,0.50,3.50,1.60,"HD AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,9,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
80825,A16LAST7TB11H,,"Promo duo 4K Thin Atorique +  1.60 Transitions Brown with HD AR (Corridor 11mm)","Promo duo 4K Thin Atorique +  1.60 Transitions Brown with HD AR (Corridor 11mm)","Entrepot HKO",222.00,222.00,555.00,0.00,0.00,0.00,0.00,,HKO,HKO,0,0.00,-9.00,11.00,11.00,-9.00,-4.50,-4.50,0.00,0.50,3.50,1.60,"HD AR",Brown,None,active,13,30.00,directlens,"prog ff",no,0,0,110,11,"0000-00-00 00:00:00",,,,"Prix mis a jour par (script de Charles)2019-03-19","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-09",,"PROGRESSIF DUO HD"
