primary_key,product_code,color_code,product_name,product_name_en,collection,price,price_can,vendant_edll,cost,cost_us,e_lab_us_price,e_lab_can_price,description,manufacturer,real_manufacturer,abbe,density,sphere_min,sphere_max,sphere_over_max,sphere_over_min,cyl_over_min,cyl_min,cyl_max,add_min,add_max,index_v,coating,photo,polar,prod_status,min_height,max_height,product_line,lens_category,tintable,optipoints_bonus,expressable,diameter,corridor,last_update,product_code_swiss,product_code_hko,product_code_gkb,maj_prix_mars2019,maj_prix_juillet2021,maj_prix_novembre2022,cost_gkb_backup,categorie_optipro
97855,BHD2D53TGARS," ","Precision+ 1.53 Design Conduite Transition Grey with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.53 Design Drive Transition Grey with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",96.00,96.00,240.00,92.49,92.49,0.00,0.00," "," "," ",0,0.00,-6.00,5.00,5.00,-6.00,-4.00,-4.00,0.00,1.00,5.00,1.53,"Super AR",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97854,BHD2D53TGHC," ","Precision+ 1.53 Design Conduite Transition Grey with HC (Corridor 15mm) [2ieme paire]","Precision+ 1.53 Design Drive Transition Grey with HC (Corridor 15mm) [2nd pair]","Entrepot KNR",82.00,82.00,205.00,84.25,84.25,0.00,0.00," "," "," ",0,0.00,-6.00,5.00,5.00,-6.00,-4.00,-4.00,0.00,1.00,5.00,1.53,"Hard Coat",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",15,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97852,BHD2D53TGHC," ","Precision+ 1.53 Design Conduite Transition Grey with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.53 Design Drive Transition Grey with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",82.00,82.00,205.00,84.25,84.25,0.00,0.00," "," "," ",0,0.00,-6.00,5.00,5.00,-6.00,-4.00,-4.00,0.00,1.00,5.00,1.53,"Hard Coat",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97851,BHD2D53TBARS," ","Precision+ 1.53 Design Conduite Transition Brown with Super-AR (Corridor 15mm) [2ieme paire]","Precision+ 1.53 Design Drive Transition Brown with Super-AR (Corridor 15mm) [2nd pair]","Entrepot KNR",96.00,96.00,240.00,92.49,92.49,0.00,0.00," "," "," ",0,0.00,-6.00,5.00,5.00,-6.00,-4.00,-4.00,0.00,1.00,5.00,1.53,"Super AR",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",15,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97849,BHD2D53TBARS," ","Precision+ 1.53 Design Conduite Transition Brown with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.53 Design Drive Transition Brown with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",96.00,96.00,240.00,92.49,92.49,0.00,0.00," "," "," ",0,0.00,-6.00,5.00,5.00,-6.00,-4.00,-4.00,0.00,1.00,5.00,1.53,"Super AR",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97848,BHD2D53TBHC," ","Precision+ 1.53 Design Conduite Transition Brown with HC (Corridor 15mm) [2ieme paire]","Precision+ 1.53 Design Drive Transition Brown with HC (Corridor 15mm) [2nd pair]","Entrepot KNR",82.00,82.00,205.00,84.25,84.25,0.00,0.00," "," "," ",0,0.00,-6.00,5.00,5.00,-6.00,-4.00,-4.00,0.00,1.00,5.00,1.53,"Hard Coat",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",15,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97846,BHD2D53TBHC," ","Precision+ 1.53 Design Conduite Transition Brown with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.53 Design Drive Transition Brown with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",82.00,82.00,205.00,84.25,84.25,0.00,0.00," "," "," ",0,0.00,-6.00,5.00,5.00,-6.00,-4.00,-4.00,0.00,1.00,5.00,1.53,"Hard Coat",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
96704,BHD267TBHC," ","Precision+ 1.67 Design Outdoor Transition Brown with HC (Corridor 10mm) [2ieme paire]","Precision+ 1.67 Design Outdoor Transition Brown with HC (Corridor 10mm) [2nd pair]","Entrepot KNR",92.00,92.00,230.00,86.00,86.00,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,1.00,5.00,1.67,"Hard Coat",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
96708,BHD267TBARS," ","Precision+ 1.67 Design Outdoor Transition Brown with Super-AR (Corridor 10mm) [2ieme paire]","Precision+ 1.67 Design Outdoor Transition Brown with Super-AR (Corridor 10mm) [2nd pair]","Entrepot KNR",106.00,106.00,265.00,94.24,94.24,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,1.00,5.00,1.67,"Super AR",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
96712,BHD267TGHC," ","Precision+ 1.67 Design Outdoor Transition Grey with HC (Corridor 10mm) [2ieme paire]","Precision+ 1.67 Design Outdoor Transition Grey with HC (Corridor 10mm) [2nd pair]","Entrepot KNR",92.00,92.00,230.00,86.00,86.00,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,1.00,5.00,1.67,"Hard Coat",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
96716,BHD267TGARS," ","Precision+ 1.67 Design Outdoor Transition Grey with Super-AR (Corridor 10mm) [2ieme paire]","Precision+ 1.67 Design Outdoor Transition Grey with Super-AR (Corridor 10mm) [2nd pair]","Entrepot KNR",106.00,106.00,265.00,94.24,94.24,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,1.00,5.00,1.67,"Super AR",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97819,BIXT53TGARS," ","Precision+ 1.53 Design Tout Usage Transition Grey with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.53 Design All Purpose Transition Grey with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",96.00,96.00,240.00,92.49,92.49,0.00,0.00," "," "," ",0,0.00,-6.00,5.00,5.00,-6.00,-4.00,-4.00,0.00,1.00,5.00,1.53,"Super AR",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97816,BIXL53PGHC," ","Precision+ 1.53 Design Tout Usage Transition Grey with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.53 Design All Purpose Transition Grey with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",82.00,82.00,205.00,84.25,84.25,0.00,0.00," "," "," ",0,0.00,-6.00,5.00,5.00,-6.00,-4.00,-4.00,0.00,1.00,5.00,1.53,"Hard Coat",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97813,BIXT53TBARS," ","Precision+ 1.53 Design Tout Usage Transition Brown with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.53 Design All Purpose Transition Brown with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",96.00,96.00,240.00,92.49,92.49,0.00,0.00," "," "," ",0,0.00,-6.00,5.00,5.00,-6.00,-4.00,-4.00,0.00,1.00,5.00,1.53,"Super AR",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97810,BIXL53PBHC," ","Precision+ 1.53 Design Tout Usage Transition Brown with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.53 Design All Purpose Transition Brown with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",82.00,82.00,205.00,84.25,84.25,0.00,0.00," "," "," ",0,0.00,-6.00,5.00,5.00,-6.00,-4.00,-4.00,0.00,1.00,5.00,1.53,"Hard Coat",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
98106,BHD259TGHC," ","Precision+ 1.59 Design Exterieur Transition Grey with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.59 Design Outdoor Transition Grey with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",108.00,108.00,270.00,79.00,79.00,0.00,0.00," "," "," ",0,0.00,-8.50,5.50,5.50,-8.50,-4.00,-4.00,0.00,0.50,4.00,1.59,"Hard Coat",Grey,None,active,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car hc","Prix mis a jour par (script de Charles)2022-11-08",,"BETTER 2ND"
96752,BSD267TBHC," ","Precision+ 1.67 Design Indoor Transition Brown with HC (Corridor 10mm) [2ieme paire]","Precision+ 1.67 Design Indoor Transition Brown with HC (Corridor 10mm) [2nd pair]","Entrepot KNR",92.00,92.00,230.00,86.00,86.00,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,1.00,5.00,1.67,"Hard Coat",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
96756,BSD267TBARS," ","Precision+ 1.67 Design Indoor Transition Brown with Super-AR (Corridor 10mm) [2ieme paire]","Precision+ 1.67 Design Indoor Transition Brown with Super-AR (Corridor 10mm) [2nd pair]","Entrepot KNR",106.00,106.00,265.00,94.24,94.24,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,1.00,5.00,1.67,"Super AR",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
98109,BHD259TGARS," ","Precision+ 1.59 Design Exterieur Transition Grey with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.59 Design Outdoor Transition Grey with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",126.00,126.00,315.00,87.24,87.24,0.00,0.00," "," "," ",0,0.00,-8.50,5.50,5.50,-8.50,-4.00,-4.00,0.00,0.50,4.00,1.59,"Super AR",Grey,None,active,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-08",,"BETTER 2ND"
96760,BSD267TGHC," ","Precision+ 1.67 Design Indoor Transition Grey with HC (Corridor 10mm) [2ieme paire]","Precision+ 1.67 Design Indoor Transition Grey with HC (Corridor 10mm) [2nd pair]","Entrepot KNR",92.00,92.00,230.00,86.00,86.00,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,1.00,5.00,1.67,"Hard Coat",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
96764,BSD267TGARS," ","Precision+ 1.67 Design Indoor Transition Grey with Super-AR (Corridor 10mm) [2ieme paire]","Precision+ 1.67 Design Indoor Transition Grey with Super-AR (Corridor 10mm) [2nd pair]","Entrepot KNR",106.00,106.00,265.00,94.24,94.24,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,1.00,5.00,1.67,"Super AR",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97891,BSD253TGARS," ","Precision+ 1.53 Design Interieur Transition Grey with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.53 Design Indoor Transition Grey with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",96.00,96.00,240.00,92.49,92.49,0.00,0.00," "," "," ",0,0.00,-6.00,5.00,5.00,-6.00,-4.00,-4.00,0.00,1.00,5.00,1.53,"Super AR",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97888,BSD253TGHC," ","Precision+ 1.53 Design Interieur Transition Grey with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.53 Design Indoor Transition Grey with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",82.00,82.00,205.00,84.25,84.25,0.00,0.00," "," "," ",0,0.00,-6.00,5.00,5.00,-6.00,-4.00,-4.00,0.00,1.00,5.00,1.53,"Hard Coat",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
96800,BIXL67TBHC," ","Precision+ 1.67 Design All Purpose Transition Brown with HC (Corridor 10mm) [2ieme paire]","Precision+ 1.67 Design All Purpose Transition Brown with HC (Corridor 10mm) [2nd pair]","Entrepot KNR",92.00,92.00,230.00,86.00,86.00,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,1.00,5.00,1.67,"Hard Coat",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97885,BSD253TBARS," ","Precision+ 1.53 Design Interieur Transition Brown with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.53 Design Indoor Transition Brown with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",96.00,96.00,240.00,92.49,92.49,0.00,0.00," "," "," ",0,0.00,-6.00,5.00,5.00,-6.00,-4.00,-4.00,0.00,1.00,5.00,1.53,"Super AR",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
96804,BIXT67TBARS," ","Precision+ 1.67 Design Tout Usage Transition Brown with Super-AR (Corridor 10mm) [2ieme paire]","Precision+ 1.67 Design Tout Usage Transition Brown with Super-AR (Corridor 10mm) [2nd pair]","Entrepot KNR",106.00,106.00,265.00,94.24,94.24,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,1.00,5.00,1.67,"Super AR",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
96808,BIXL67TGHC," ","Precision+ 1.67 Design Tout Usage Transition Grey with HC (Corridor 10mm) [2ieme paire]","Precision+ 1.67 Design Tout Usage Transition Grey with HC (Corridor 10mm) [2nd pair]","Entrepot KNR",92.00,92.00,230.00,86.00,86.00,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,1.00,5.00,1.67,"Hard Coat",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
96812,BIXT67TGARS," ","Precision+ 1.67 Design Tout Usage Transition Grey with Super-AR (Corridor 10mm) [2ieme paire]","Precision+ 1.67 Design Tout Usage Transition Grey with Super-AR (Corridor 10mm) [2nd pair]","Entrepot KNR",106.00,106.00,265.00,94.24,94.24,0.00,0.00," "," "," ",0,0.00,-10.00,5.50,5.50,-10.00,-4.50,-4.50,0.00,1.00,5.00,1.67,"Super AR",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97882,BSD253TBHC," ","Precision+ 1.53 Design Interieur Transition Brown with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.53 Design Indoor Transition Brown with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",82.00,82.00,205.00,84.25,84.25,0.00,0.00," "," "," ",0,0.00,-6.00,5.00,5.00,-6.00,-4.00,-4.00,0.00,1.00,5.00,1.53,"Hard Coat",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
96832,BHD2D74TBHC," ","Precision+ 1.74 Design Drive Transition Brown with HC (Corridor 10mm) [2ieme paire]","Precision+ 1.74 Design Drive Transition Brown with HC (Corridor 10mm) [2nd pair]","Entrepot KNR",108.00,108.00,270.00,154.00,154.00,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Hard Coat",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
96836,BHD2D74TBARS," ","Precision+ 1.74 Design Drive Transition Brown with Super-AR (Corridor 10mm) [2ieme paire]","Precision+ 1.74 Design Drive Transition Brown with Super-AR (Corridor 10mm) [2nd pair]","Entrepot KNR",122.00,122.00,305.00,162.24,162.24,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Super AR",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
96840,BHD2D74TGHC," ","Precision+ 1.74 Design Drive Transition Grey with HC (Corridor 10mm) [2ieme paire]","Precision+ 1.74 Design Drive Transition Grey with HC (Corridor 10mm) [2nd pair]","Entrepot KNR",108.00,108.00,270.00,154.00,154.00,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Hard Coat",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
98244,BSD260TBHC," ","Precision+ 1.60 Design Interieur Transition Brown with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.60 Design Indoor Transition Brown with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",106.00,106.00,265.00,78.00,78.00,0.00,0.00," "," "," ",0,0.00,-9.50,5.50,5.50,-9.50,-4.00,-4.00,0.00,0.50,4.00,1.60,"Hard Coat",Brown,None,active,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car hc","Prix mis a jour par (script de Charles)2022-11-08",,"BETTER 2ND"
96844,BHD2D74TGARS," ","Precision+ 1.74 Design Drive Transition Grey with Super-AR (Corridor 10mm) [2ieme paire]","Precision+ 1.74 Design Drive Transition Grey with Super-AR (Corridor 10mm) [2nd pair]","Entrepot KNR",122.00,122.00,305.00,162.24,162.24,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Super AR",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97468,BIXT50TGARS," ","Precision+ 1.50 Design Tout Usage Transition Grey with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.50 Design All Purpose Transition Grey with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",82.00,82.00,205.00,57.49,57.49,0.00,0.00," "," "," ",0,0.00,-5.00,4.00,4.00,-5.00,-4.00,-4.00,0.00,1.00,5.00,1.50,"Super AR",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
96856,BHD274TBHC," ","Precision+ 1.74 Design Outdoor Transition Brown with HC (Corridor 10mm) [2ieme paire]","Precision+ 1.74 Design Outdoor Transition Brown with HC (Corridor 10mm) [2nd pair]","Entrepot KNR",108.00,108.00,270.00,154.00,154.00,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Hard Coat",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97465,BIXL50TGHC," ","Precision+ 1.50 Design Tout Usage Transition Grey with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.50 Design All Purpose Transition Grey with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",68.00,68.00,170.00,49.25,49.25,0.00,0.00," "," "," ",0,0.00,-5.00,4.00,4.00,-5.00,-4.00,-4.00,0.00,1.00,5.00,1.50,"Hard Coat",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
96860,BHD274TBARS," ","Precision+ 1.74 Design Outdoor Transition Brown with Super-AR (Corridor 10mm) [2ieme paire]","Precision+ 1.74 Design Outdoor Transition Brown with Super-AR (Corridor 10mm) [2nd pair]","Entrepot KNR",122.00,122.00,305.00,162.24,162.24,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Super AR",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
97462,BIXT50TBARS," ","Precision+ 1.50 Design Tout Usage Transition Brown with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.50 Design All Purpose Transition Brown with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",82.00,82.00,205.00,57.49,57.49,0.00,0.00," "," "," ",0,0.00,-5.00,4.00,4.00,-5.00,-4.00,-4.00,0.00,1.00,5.00,1.50,"Super AR",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
98103,BHD259TBARS," ","Precision+ 1.59 Design Exterieur Transition Brown with Super-AR (Corridor 11mm) [2ieme paire]","Precision+ 1.59 Design Outdoor Transition Brown with Super-AR (Corridor 11mm) [2nd pair]","Entrepot KNR",126.00,126.00,315.00,87.24,87.24,0.00,0.00," "," "," ",0,0.00,-8.50,5.50,5.50,-8.50,-4.00,-4.00,0.00,0.50,4.00,1.59,"Super AR",Brown,None,active,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","Prix mis a jour par (script de Charles)2021-06-28","Prix mis a jour par (script de Charles)2022-11-08",,"BETTER 2ND"
96864,BHD274TGHC," ","Precision+ 1.74 Design Outdoor Transition Grey with HC (Corridor 10mm) [2ieme paire]","Precision+ 1.74 Design Outdoor Transition Grey with HC (Corridor 10mm) [2nd pair]","Entrepot KNR",108.00,108.00,270.00,154.00,154.00,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Hard Coat",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
98100,BHD259TBHC," ","Precision+ 1.59 Design Exterieur Transition Brown with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.59 Design Outdoor Transition Brown with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",108.00,108.00,270.00,79.00,79.00,0.00,0.00," "," "," ",0,0.00,-8.50,5.50,5.50,-8.50,-4.00,-4.00,0.00,0.50,4.00,1.59,"Hard Coat",Brown,None,active,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car hc","Prix mis a jour par (script de Charles)2022-11-08",,"BETTER 2ND"
97459,BIXL50TBHC," ","Precision+ 1.50 Design Tout Usage Transition Brown with HC (Corridor 11mm) [2ieme paire]","Precision+ 1.50 Design All Purpose Transition Brown with HC (Corridor 11mm) [2nd pair]","Entrepot KNR",68.00,68.00,170.00,49.25,49.25,0.00,0.00," "," "," ",0,0.00,-5.00,4.00,4.00,-5.00,-4.00,-4.00,0.00,1.00,5.00,1.50,"Hard Coat",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",11,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
96868,BHD274TGARS," ","Precision+ 1.74 Design Outdoor Transition Grey with Super-AR (Corridor 10mm) [2ieme paire]","Precision+ 1.74 Design Outdoor Transition Grey with Super-AR (Corridor 10mm) [2nd pair]","Entrepot KNR",122.00,122.00,305.00,162.24,162.24,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Super AR",Grey,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
96880,BSD274TBHC," ","Precision+ 1.74 Design Indoor Transition Brown with HC (Corridor 10mm) [2ieme paire]","Precision+ 1.74 Design Indoor Transition Brown with HC (Corridor 10mm) [2nd pair]","Entrepot KNR",108.00,108.00,270.00,154.00,154.00,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Hard Coat",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
96884,BSD274TBARS," ","Precision+ 1.74 Design Indoor Transition Brown with Super-AR (Corridor 10mm) [2ieme paire]","Precision+ 1.74 Design Indoor Transition Brown with Super-AR (Corridor 10mm) [2nd pair]","Entrepot KNR",122.00,122.00,305.00,162.24,162.24,0.00,0.00," "," "," ",0,0.00,-10.25,6.00,6.00,-10.25,-4.75,-4.75,0.00,1.00,5.00,1.74,"Super AR",Brown,None,inactive,11,35.00,directlens,"prog ff"," ",0,0," ",10,"0000-00-00 00:00:00"," "," "," "," ","ne s applique pas car inactif","ne s applique pas car inactif",,
